Inlet TSS (mg/L),Inlet pH,Outlet TSS (mg/L),Outlet pH,Inlet Disch (m3/s),Kolom T1,Kolom T2,Kolom T3,Efisiensi_TSS,Delta_pH,Beban_TSS
-1.130002023776709,-1.5047877628277624,-0.4434283912149355,0.23205660461711014,-0.23383694240584293,-1.160548359293626,-1.1616863587707238,-1.162835945955005,-0.8501138121285533,2.04731951188556,-0.9501589605079056
-1.2124004638204402,-1.4635800674898827,-0.35726917036207545,-1.8573302968510303,-0.3377747999618308,-1.160548359293626,-1.1616863587707238,-1.162835945955005,-1.1860282570997815,-1.3371544695754747,-1.0229436594727388
-1.230313168177773,-0.5570107700565116,-0.7449856641999456,0.667345542422974,-0.3377747999618308,-1.1480700592318944,-1.1616863587707238,-1.162835945955005,-0.7433848067013127,1.6764182536432584,-1.0353202646711643
-1.2446433316636394,-0.721841551408034,-0.6372866381338705,0.8994996425860984,-0.3377747999618308,-1.1480700592318944,-1.149202661654993,-1.162835945955005,-0.923173463773181,2.232770141006713,-1.0452215488299046
-1.2267306273063066,-0.4745953793807486,-0.7880652746263757,0.7834225925045374,-0.3377747999618308,-1.1480700592318944,-1.149202661654993,-1.1503467750641843,-0.6785230349424731,1.7691435682038326,-1.032844943631479
-1.2374782499207062,-0.22734920735346692,-0.7019060537735156,1.0155766926676644,-0.3377747999618308,-1.1480700592318944,-1.149202661654993,-1.1503467750641843,-0.8186785662542757,1.8618688827644112,-1.0402709067505342
-1.2625560360209722,-0.1449338166777039,-0.6372866381338705,1.102634480228835,-0.23383694240584293,-1.1480700592318944,-1.149202661654993,-1.1503467750641843,-0.9764037567208953,1.908231540044694,-1.0436440126232658
-1.248225872535106,0.10231235534957778,-0.5080478068545805,1.2187115303104012,-0.12989908484985566,-1.160548359293626,-1.149202661654993,-1.1503467750641843,-1.1029595833618866,1.8155062254841239,-1.0193781711357832
-1.266138576892439,-0.021310730664061233,-0.5511274172810106,1.0736152177084448,-0.025961227293867784,-1.1725300105966816,-1.1616863587707238,-1.1503467750641843,-1.1022307638896087,1.7227809109235412,-1.0183649568242024
-1.2124004638204402,0.019896964673818438,-0.4865080016413655,0.8704803800657082,-0.025961227293867784,-1.1840440852635206,-1.1736731923196593,-1.162835945955005,-1.0226532883231136,1.3518796526812356,-0.9789265516582354
-1.2267306273063066,0.3083508320389798,-0.6157468329206556,0.9575381676268788,-0.12989908484985566,-1.1840440852635206,-1.1851922469983922,-1.1748280354173353,-0.8994461605695506,1.1664290235600827,-1.0039106210121553
-1.1694099733628414,1.4209586061617565,-0.4649681964281505,1.0155766926676644,-0.12989908484985566,-1.1725300105966816,-1.1851922469983922,-1.1863521409006477,-0.9281735804287765,0.007362591552882442,-0.9626638206824807
-1.1264194829052425,1.338543215485997,-0.6803662485603006,1.1606730052696157,-0.23383694240584293,-1.3692287861551793,-1.1736731923196593,-1.1863521409006477,-0.564676359720132,0.3319011925148927,-0.9476323374777608
-1.1335845646481757,1.9978663408920865,-0.9603837163320957,1.2767500553511817,-0.23383694240584293,-1.361241018619809,-1.3704570430813485,-1.1748280354173353,-0.25245700694739404,-0.22445069484856173,-0.9526855835380506
-1.1873226777201742,1.91545095021632,-0.6372866381338705,1.4218463679531328,-0.4417126575178187,-1.361241018619809,-1.362465820715392,-1.371698170757256,-0.7650449757810645,0.10008790611345682,-1.0206478953996632
-1.1980703003345738,1.8330355595405605,-0.7234458589867306,1.5959619430754795,-0.4417126575178187,-1.3442511638620367,-1.362465820715392,-1.3637034444490361,-0.685950622786832,0.4709891643557625,-1.0279199525473388
-1.215983004691907,1.9978663408920865,-0.7019060537735156,1.3347885803919621,-0.4417126575178187,-1.3442511638620367,-1.3454686175878008,-1.3637034444490361,-0.75991576543666,-0.13172538028798736,-1.0400400477934653
-1.1694099733628414,1.8742432548784402,-0.6588264433470856,1.4508656304735281,-0.4417126575178187,-1.3442511638620367,-1.3454686175878008,-1.3466987884918693,-0.6929794139684057,0.1928132206740394,-1.0085278001535365
-1.2267306273063066,1.503373996837516,-0.7449856641999456,1.3347885803919621,-0.5456505150738059,-1.3442511638620367,-1.3454686175878008,-1.3466987884918693,-0.7337538163492417,0.42462650707547533,-1.061779266250803
-1.2374782499207062,1.2973355201481176,-0.7019060537735156,1.4508656304735281,-0.5456505150738059,-1.3352052141666826,-1.3454686175878008,-1.3466987884918693,-0.8186785662542757,0.8418904225980682,-1.0688974174270995
-1.2124004638204402,1.338543215485997,-0.7449856641999456,1.305769317871572,-0.6495883726297939,-1.3352052141666826,-1.3364187553820295,-1.3466987884918693,-0.6959033507697783,0.5637144789163369,-1.0669607672872423
-1.2446433316636394,1.4209586061617565,-0.7880652746263757,0.667345542422974,-0.7275417657967848,-1.325759443490318,-1.3364187553820295,-1.3376449581579186,-0.7263764195548373,-0.5489892958105761,-1.0985114914200158
-1.2840512812497717,1.338543215485997,-0.6588264433470856,1.189692267790006,-0.8314796233527726,-1.3183965183142192,-1.3269688992666107,-1.3376449581579186,-1.0136451446812929,0.3782638497951799,-1.1372701452123906
1.560486170694688,1.4209586061617565,2.0551890135180058,1.2187115303104012,1.9488580662699004,-1.3081843385680594,-1.319602789513721,-1.3281909585274394,0.29749866063451463,0.33190119251490097,2.0893172427659117
1.3670289636354929,1.2973355201481176,1.5813132988272756,1.0736152177084448,1.8449202087139127,2.4583473873461203,-1.3093861928449624,-1.3208216189278383,0.37788918755162076,0.23917587795431836,1.843093339554129
